#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2020,7,13,14,40,227,4.3,5.3,0.89,7.69,5.08,270,1013.2,15.7,17.2,15.4,99,99
2020,7,13,14,50,223,4.4,5,99,99,99,999,1013.2,15.5,17.2,15.4,99,99
2020,7,13,15,0,221,4.4,5.2,99,99,99,999,1013.4,15.4,17.2,15.4,99,99
2020,7,13,15,10,226,4.3,5.6,99,99,99,999,1013.5,15.4,17.2,15.4,99,99
2020,7,13,15,20,225,3.8,4.7,99,99,99,999,1013.7,15.5,17.1,15.4,99,99
2020,7,13,15,30,226,4.2,5.1,99,99,99,999,1013.8,15.6,17.1,15.4,99,99
2020,7,13,15,40,229,4.7,5.8,0.94,7.69,5.23,271,1013.9,15.7,17,15.4,99,99
2020,7,13,15,50,230,4.8,5.8,99,99,99,999,1014,15.8,16.9,15.4,99,99
2020,7,13,16,0,234,4.7,5.5,99,99,99,999,1014.1,15.8,16.9,15.3,99,99
2020,7,13,16,10,232,4.6,5.6,99,99,99,999,1014.1,15.8,16.9,15.3,99,99
2020,7,13,16,20,233,4.5,5.5,99,99,99,999,1014.1,15.9,16.9,15.3,99,99
2020,7,13,16,30,233,4.3,5.1,99,99,99,999,1014.1,16,16.9,15.4,99,99
2020,7,13,16,40,233,4.3,5.6,0.91,8.33,5.06,276,1014.1,16,16.9,15.4,99,99
2020,7,13,16,50,237,4.3,5.1,99,99,99,999,1014,16,16.9,15.4,99,99
2020,7,13,17,0,241,4.5,5.4,99,99,99,999,1014.2,16.1,16.9,15.7,99,99
2020,7,13,17,10,256,5.2,6.5,99,99,99,999,1014.1,15.8,17,15.6,99,99
2020,7,13,17,20,260,5.6,6.7,99,99,99,999,1014.2,15.6,17,15.3,99,99
2020,7,13,17,30,261,5.8,6.6,99,99,99,999,1014.3,15.7,17.1,15.2,99,99
2020,7,13,17,40,263,5.7,6.8,0.96,7.69,5.16,267,1014.3,15.8,17.1,15.3,99,99
2020,7,13,17,50,265,5.7,6.8,99,99,99,999,1014.3,15.8,17.1,15.1,99,99
2020,7,13,18,0,267,5.8,6.5,99,99,99,999,1014.3,15.8,17.1,15.1,99,99
2020,7,13,18,10,266,5.5,6.6,99,99,99,999,1014.3,15.7,17.1,15,99,99
2020,7,13,18,20,264,5.1,6,99,99,99,999,1014.5,15.7,17.1,15,99,99
2020,7,13,18,30,264,5.1,6.3,99,99,99,999,1014.5,15.6,17.2,14.9,99,99
2020,7,13,18,40,262,5,6,1.08,7.69,5.13,274,1014.6,15.5,17.2,14.7,99,99
2020,7,13,18,50,256,4.9,5.9,99,99,99,999,1014.6,15.6,17.2,14.9,99,99
2020,7,13,19,0,250,4.9,6,99,99,99,999,1014.6,15.6,17.3,14.9,99,99
2020,7,13,19,10,249,5.1,6.1,99,99,99,999,1014.6,15.6,17.3,14.9,99,99
2020,7,13,19,20,253,5.4,6.3,99,99,99,999,1014.6,15.5,17.3,14.8,99,99
2020,7,13,19,30,252,5.4,6.5,99,99,99,999,1014.6,15.4,17.3,14.8,99,99
2020,7,13,19,40,254,5.3,6.8,1.16,7.69,5.35,274,1014.6,15.4,17.4,14.8,99,99
2020,7,13,19,50,252,5.4,6.4,99,99,99,999,1014.6,15.3,17.4,14.8,99,99
2020,7,13,20,0,251,5.3,6.3,99,99,99,999,1014.6,15.3,17.4,14.8,99,99
2020,7,13,20,10,253,5.4,6.4,99,99,99,999,1014.4,15.3,17.4,14.8,99,99
2020,7,13,20,20,254,5.6,6.5,99,99,99,999,1014.4,15.2,17.4,14.7,99,99
2020,7,13,20,30,255,5.5,6.5,99,99,99,999,1014.3,15.2,17.3,14.7,99,99
2020,7,13,20,40,251,5.5,6.4,0.78,8.33,4.57,261,1014.4,15.2,17.2,14.8,99,99
2020,7,13,20,50,254,5.5,6.4,99,99,99,999,1014.3,15.2,17.2,14.8,99,99
2020,7,13,21,0,249,5.3,6.1,99,99,99,999,1014.3,15.3,17.3,14.8,99,99
2020,7,13,21,10,247,5.3,6.1,99,99,99,999,1014.2,15.4,17.3,14.9,99,99
2020,7,13,21,20,248,5.1,6.1,99,99,99,999,1014.1,15.5,17.5,15.1,99,99
2020,7,13,21,30,253,5.1,6.1,99,99,99,999,1014,15.7,17.6,15.2,99,99
2020,7,13,21,40,254,5.3,6.1,0.94,8.33,5.02,274,1014,16,17.7,15.4,99,99
2020,7,13,21,50,262,5.3,6.3,99,99,99,999,1014,16.2,17.9,15.5,99,99
2020,7,13,22,0,263,5.5,6.5,99,99,99,999,1013.9,16.3,17.9,15.5,99,99
2020,7,13,22,10,262,5.7,6.8,99,99,99,999,1013.8,16.3,17.9,15.5,99,99
2020,7,13,22,20,261,5.9,7,99,99,99,999,1013.7,16.3,17.9,15.5,99,99
2020,7,13,22,30,263,5.8,6.9,99,99,99,999,1013.7,16.3,17.9,15.5,99,99
2020,7,13,22,40,267,6.2,7.6,1.01,7.14,5.2,273,1013.6,16.3,18,15.4,99,99
2020,7,13,22,50,265,6.4,7.4,99,99,99,999,1013.6,16.2,18,15.2,99,99
2020,7,13,23,0,264,6.5,7.5,99,99,99,999,1013.5,16.3,18,15.3,99,99
2020,7,13,23,10,262,6.7,7.8,99,99,99,999,1013.5,16.2,18,15.3,99,99
2020,7,13,23,20,262,6.8,8.1,99,99,99,999,1013.4,16.2,18,15.2,99,99
2020,7,13,23,30,260,6.9,8.1,99,99,99,999,1013.3,16.2,18,15.3,99,99
2020,7,13,23,40,261,7.3,8.9,1.1,7.14,4.7,274,1013.2,16.2,18,15.2,99,99
2020,7,13,23,50,263,7.5,8.8,99,99,99,999,1013.2,16.2,18,15.2,99,99
2020,7,14,0,0,261,7.7,9.1,99,99,99,999,1013,16.1,18,14.9,99,99
2020,7,14,0,10,261,7.5,8.9,99,99,99,999,1012.9,16.2,18,15.1,99,99
2020,7,14,0,20,260,7.8,9,99,99,99,999,1012.7,16.2,17.9,15.1,99,99
2020,7,14,0,30,259,7.6,9,99,99,99,999,1012.7,16.2,17.9,15.1,99,99
2020,7,14,0,40,260,7.9,9.3,1.28,8.33,4.68,276,1012.6,16.1,17.9,15,99,99
2020,7,14,0,50,261,7.9,9.1,99,99,99,999,1012.6,16.1,17.9,15,99,99
2020,7,14,1,0,256,7.8,9.3,99,99,99,999,1012.5,16,17.9,14.9,99,99
2020,7,14,1,10,253,7.9,9.4,99,99,99,999,1012.5,16,17.9,15,99,99
2020,7,14,1,20,253,7.6,9.5,99,99,99,999,1012.5,16,17.9,15,99,99
2020,7,14,1,30,251,8,9.6,99,99,99,999,1012.5,16,17.9,15,99,99
2020,7,14,1,40,250,8.2,9.6,1.46,5.56,4.89,266,1012.5,15.9,17.9,14.9,99,99
2020,7,14,1,50,251,8.1,9.8,99,99,99,999,1012.4,15.9,17.9,15,99,99
2020,7,14,2,0,251,8.4 1,0,99,99,99,999,1012.4,15.9,17.9,15,99,99
2020,7,14,2,10,252,8.3 1,0.3,99,99,99,999,1012.6,15.9,17.8,15,99,99
2020,7,14,2,20,253,8.2,9.7,99,99,99,999,1012.6,15.8,17.8,14.9,99,99
2020,7,14,2,30,253,8.1,9.6,99,99,99,999,1012.6,15.8,17.7,14.9,99,99
2020,7,14,2,40,255,8.5 1,0.2,1.67,5.88,5,272,1012.5,15.7,17.7,14.8,99,99
2020,7,14,2,50,255,8.5 1,0.2,99,99,99,999,1012.5,15.7,17.7,14.9,99,99
2020,7,14,3,0,255,8.4 1,0.6,99,99,99,999,1012.5,15.7,17.7,14.9,99,99
2020,7,14,3,10,253,8.2 1,0.5,99,99,99,999,1012.6,15.7,17.7,14.9,99,99
2020,7,14,3,20,252,8,9.6,99,99,99,999,1012.8,15.7,17.7,14.9,99,99
2020,7,14,3,30,251,8,9.5,99,99,99,999,1012.7,15.6,17.6,14.7,99,99
2020,7,14,3,40,248,7.8,9.4,1.59,6.25,4.83,274,1012.8,15.6,17.6,14.7,99,99
2020,7,14,3,50,252,8,9.8,99,99,99,999,1012.8,15.7,17.6,14.8,99,99
2020,7,14,4,0,251,8.2,9.8,99,99,99,999,1012.8,15.6,17.6,14.7,99,99
2020,7,14,4,10,248,7.6,9.3,99,99,99,999,1013,15.6,17.6,14.7,99,99
2020,7,14,4,20,249,7.5,9.2,99,99,99,999,1013,15.6,17.5,14.7,99,99
2020,7,14,4,30,243,6.8,8.2,99,99,99,999,1013.3,15.6,17.5,14.7,99,99
2020,7,14,4,40,242,7,8.3,1.64,6.25,4.96,269,1013.3,15.5,17.5,14.6,99,99
2020,7,14,4,50,240,6.6,8,99,99,99,999,1013.5,15.6,17.5,14.7,99,99
2020,7,14,5,0,238,6.5,7.8,99,99,99,999,1013.5,15.6,17.5,14.7,99,99
2020,7,14,5,10,239,6.3,7.4,99,99,99,999,1013.6,15.6,17.5,14.7,99,99
2020,7,14,5,20,237,6.2,8.5,99,99,99,999,1013.5,15.6,17.5,14.7,99,99
2020,7,14,5,30,242,6.9,8.2,99,99,99,999,1013.8,15.4,17.5,14.4,99,99
2020,7,14,5,40,242,6.8,8.3,1.45,5.88,4.81,268,1013.7,15.3,17.5,14.4,99,99
2020,7,14,5,50,240,7,8.9,99,99,99,999,1013.6,15.3,17.5,14.4,99,99
2020,7,14,6,0,238,7.2,8.9,99,99,99,999,1013.7,15.2,17.5,14.3,99,99
2020,7,14,6,10,235,6.6,8,99,99,99,999,1013.8,15.3,17.5,14.5,99,99
2020,7,14,6,20,231,6.8,8.4,99,99,99,999,1013.8,15.3,17.4,14.4,99,99
2020,7,14,6,30,231,7,8.4,99,99,99,999,1014,15.2,17.4,14.3,99,99
2020,7,14,6,40,232,6.9,8.4,1.36,5.56,4.71,266,1013.8,15.2,17.4,14.4,99,99
2020,7,14,6,50,230,7.2,8.5,99,99,99,999,1013.8,15.2,17.4,14.4,99,99
2020,7,14,7,0,232,6.9,8.6,99,99,99,999,1013.7,15.3,17.4,14.5,99,99
2020,7,14,7,10,230,7.7,9.2,99,99,99,999,1013.6,15.3,17.4,14.4,99,99
2020,7,14,7,20,228,8.2,9.7,99,99,99,999,1013.7,15.2,17.4,14.4,99,99
2020,7,14,7,30,226,8.2 1,0.1,99,99,99,999,1013.5,15.2,17.4,14.5,99,99
2020,7,14,7,40,227,8.4 1,0.2,1.3,5.26,4.53,260,1013.5,15.3,17.4,14.5,99,99
2020,7,14,7,50,223,8.1 1,0.1,99,99,99,999,1013.5,15.3,17.4,14.6,99,99
2020,7,14,8,0,221,7.8,9.7,99,99,99,999,1013.3,15.5,17.4,14.8,99,99
2020,7,14,8,10,226,8.6 1,0.4,99,99,99,999,1013.2,15.6,17.4,14.9,99,99
2020,7,14,8,20,224,8.5 1,0,99,99,99,999,1013.3,15.6,17.4,15,99,99
2020,7,14,8,30,227,7.8,9.8,99,99,99,999,1013.2,15.8,17.4,15.4,99,99
2020,7,14,8,40,232,6.9,8.1,1.25,5,4.5,253,1013.1,16.3,17.4,16,99,99
2020,7,14,8,50,233,7.8,9.6,99,99,99,999,1013,16.2,17.4,15.7,99,99
2020,7,14,9,0,245,7.1,9.2,99,99,99,999,1013,16.1,17.4,15.8,99,99
2020,7,14,9,10,263,6.7,7.7,99,99,99,999,1013.2,16.4,17.3,16.2,99,99
2020,7,14,9,20,274,6.7,7.9,99,99,99,999,1013.2,16.4,17.3,16.1,99,99
2020,7,14,9,30,281,6.7,7.9,99,99,99,999,1013.3,16.3,17.3,15.9,99,99
2020,7,14,9,40,284,5.9,7.3,1.06,5.26,4.38,250,1013.4,16.3,17.3,15.8,99,99
2020,7,14,9,50,277,6,8,99,99,99,999,1013.5,16,17.3,15.3,99,99
2020,7,14,10,0,267,6.4,8.1,99,99,99,999,1013.7,15.4,17.3,14.5,99,99
2020,7,14,10,10,256,6.1,7.3,99,99,99,999,1013.7,15.3,17.3,14.5,99,99
2020,7,14,10,20,255,6,7,99,99,99,999,1013.7,15.3,17.3,14.6,99,99
2020,7,14,10,30,255,5.2,6.6,99,99,99,999,1013.7,15.4,999,14.7,99,99
2020,7,14,10,40,255,4.2,5.4,1.05,5.26,4.55,254,1013.6,15.5,17.3,14.7,99,99
2020,7,14,10,50,262,3.9,5.4,99,99,99,999,1013.6,15.6,17.3,14.8,99,99
2020,7,14,11,0,258,4.4,5.5,99,99,99,999,1013.6,15.5,17.3,14.6,99,99
2020,7,14,11,10,258,4.3,5.1,99,99,99,999,1013.8,15.4,17.3,14.5,99,99
2020,7,14,11,20,256,4.1,4.9,99,99,99,999,1013.7,15.5,17.3,14.7,99,99
2020,7,14,11,30,249,4.3,5.2,99,99,99,999,1013.8,15.5,17.3,14.6,99,99
2020,7,14,11,40,242,4.1,5.4,0.99,8.33,4.86,266,1013.8,15.5,17.3,14.7,99,99
2020,7,14,11,50,238,4.6,5.5,99,99,99,999,1014,15.4,17.3,14.4,99,99
2020,7,14,12,0,237,5.2,6.1,99,99,99,999,1014,15.3,17.3,14.4,99,99
2020,7,14,12,10,229,5.1,5.9,99,99,99,999,1014.2,15.1,17.3,14.3,99,99
2020,7,14,12,20,220,5,5.9,99,99,99,999,1014.3,15.1,17.3,14.3,99,99
2020,7,14,12,30,212,4.7,5.5,99,99,99,999,1014.3,15,17.3,14.2,99,99
2020,7,14,12,40,206,4.5,5.3,0.96,9.09,4.82,265,1014.5,15,17.3,14.2,99,99
2020,7,14,12,50,204,4.1,5.3,99,99,99,999,1014.5,15.1,17.3,14.3,99,99
2020,7,14,13,0,214,4.5,5.5,99,99,99,999,1014.6,15.1,17.3,14.2,99,99
2020,7,14,13,10,215,4.7,6,99,99,99,999,1014.6,15,17.3,14,99,99
2020,7,14,13,20,216,4.5,5.4,99,99,99,999,1014.7,14.8,17.3,13.8,99,99
2020,7,14,13,30,208,4.3,5,99,99,99,999,1014.8,14.8,17.3,13.8,99,99
2020,7,14,13,40,202,4.2,5,0.88,9.09,4.93,260,1014.8,14.7,17.3,13.8,99,99
2020,7,14,13,50,217,4.2,5.1,99,99,99,999,1014.9,14.7,17.3,13.8,99,99
2020,7,14,14,0,217,4.2,5.1,99,99,99,999,1014.9,14.6,17.3,13.7,99,99
2020,7,14,14,10,210,4.3,5.3,99,99,99,999,1015.1,14.7,17.3,13.8,99,99
2020,7,14,14,20,207,3.9,4.8,99,99,99,999,1015.2,14.6,17.3,13.7,99,99
2020,7,14,14,30,201,3.8,4.5,99,99,99,999,1015.3,14.6,17.3,13.7,99,99
2020,7,14,14,40,205,3.4,4.4,0.93,9.09,5.26,270,1015.4,14.7,17.2,13.9,99,99
2020,7,14,14,50,204,3.1,4,99,99,99,999,1015.5,14.8,17.2,14.1,99,99
2020,7,14,15,0,196,2.9,3.7,99,99,99,999,1015.6,14.9,17.1,14,99,99
2020,7,14,15,10,200,2.7,3.5,99,99,99,999,1015.6,15,17.1,14.1,99,99
2020,7,14,15,20,192,2.3,3.5,99,99,99,999,1015.7,15.1,17.1,14.2,99,99
2020,7,14,15,30,206,2.9,3.9,99,99,99,999,1015.7,15.1,17.1,14.2,99,99
2020,7,14,15,40,194,2.9,3.7,0.89,9.09,5.39,274,1015.9,15.2,17.1,14.3,99,99
2020,7,14,15,50,189,2.2,3.3,99,99,99,999,1016,15.3,17.2,14.4,99,99
2020,7,14,16,0,152,0.9,1.5,99,99,99,999,1016,15.3,17.2,14.3,99,99
2020,7,14,16,10,108,0.7,1.7,99,99,99,999,1016,15.5,17.2,14.4,99,99
2020,7,14,16,20,71,1.1,2,99,99,99,999,1016,15.6,17.2,14.4,99,99
2020,7,14,16,30,51,1.4,2.1,99,99,99,999,1016,15.7,17.2,14.5,99,99
2020,7,14,16,40,41,1.8,2.7,0.81,5.56,5.08,255,1016,15.8,17.2,14.6,99,99
2020,7,14,16,50,42,1.6,2.3,99,99,99,999,1016.1,15.8,17.2,14.6,99,99
2020,7,14,17,0,106,1.6,2.3,99,99,99,999,1016.2,15.8,17.2,14.7,99,99
2020,7,14,17,10,198,2,2.5,99,99,99,999,1016.2,15.9,17.2,14.7,99,99
2020,7,14,17,20,211,1.5,2.2,99,99,99,999,1016.3,15.8,17.2,14.5,99,99
2020,7,14,17,30,226,0.9,1.7,99,99,99,999,1016.3,15.8,17.2,14.4,99,99
2020,7,14,17,40,251,0.5,0.9,0.89,9.09,5.08,264,1016.4,15.9,17.2,14.3,99,99
2020,7,14,17,50,245,0.2,0.7,99,99,99,999,1016.4,16,17.2,14.2,99,99
2020,7,14,18,0,165,0,0.7,99,99,99,999,1016.4,16.3,17.2,14.2,99,99
2020,7,14,18,10,347,0.4,1.5,99,99,99,999,1016.4,16.4,17.2,14.3,99,99
2020,7,14,18,20,42,1.3,2.2,99,99,99,999,1016.5,16.5,17.2,14.5,99,99
2020,7,14,18,30,87,0.8,1.7,99,99,99,999,1016.6,16.4,17.2,14.6,99,99
2020,7,14,18,40,78,0.3,1.1,0.94,10,5.24,284,1016.6,16.6,17.2,14.8,99,99
2020,7,14,18,50,87,0.4,1.1,99,99,99,999,1016.5,16.6,17.2,14.7,99,99
2020,7,14,19,0,28,0.3,0.9,99,99,99,999,1016.4,16.7,17.2,14.5,99,99
2020,7,14,19,10,358,0.3,0.8,99,99,99,999,1016.4,16.7,17.2,14.6,99,99
2020,7,14,19,20,350,0.3,0.9,99,99,99,999,1016.4,16.7,17.2,14.6,99,99
2020,7,14,19,30,335,0.6,1.1,99,99,99,999,1016.4,16.7,17.1,14.7,99,99
2020,7,14,19,40,301,0.7,1.7,0.85,10,5.47,277,1016.4,16.7,16.9,14.6,99,99
2020,7,14,19,50,293,1,1.6,99,99,99,999,1016.4,16.7,16.8,14.7,99,99
2020,7,14,20,0,275,1.1,2.1,99,99,99,999,1016.4,16.6,16.8,14.6,99,99
2020,7,14,20,10,261,1.5,2.9,99,99,99,999,1016.4,16.6,16.7,14.7,99,99
2020,7,14,20,20,249,2.7,3.7,99,99,99,999,1016.3,16.6,16.7,14.9,99,99
2020,7,14,20,30,252,3.3,4.3,99,99,99,999,1016.3,16.5,16.7,15,99,99
2020,7,14,20,40,264,4.9,6.9,0.84,9.09,5.31,267,1016.1,16.3,16.7,14.8,99,99
2020,7,14,20,50,271,6.2,7.1,99,99,99,999,1016.2,15.9,16.6,14.5,99,99
2020,7,14,21,0,270,6.3,7.2,99,99,99,999,1016.1,15.9,16.8,14.6,99,99
2020,7,14,21,10,272,6.3,7.4,99,99,99,999,1015.9,15.9,16.8,14.6,99,99
2020,7,14,21,20,272,6.6,7.6,99,99,99,999,1015.9,15.8,16.7,14.5,99,99
2020,7,14,21,30,270,6.6,7.9,99,99,99,999,1015.9,15.8,16.8,14.4,99,99
2020,7,14,21,40,273,5.9,7.2,0.91,10,4.46,265,1015.9,15.9,16.8,14.6,99,99
2020,7,14,21,50,273,6,7.1,99,99,99,999,1015.9,16,16.8,14.7,99,99
2020,7,14,22,0,270,5.8,6.8,99,99,99,999,1015.8,16,16.7,14.7,99,99
2020,7,14,22,10,267,5.8,7.1,99,99,99,999,1015.7,16,16.9,14.7,99,99
2020,7,14,22,20,272,6.5,8,99,99,99,999,1015.7,15.9,17,14.6,99,99
2020,7,14,22,30,272,7,8.1,99,99,99,999,1015.6,15.7,16.9,14.4,99,99
2020,7,14,22,40,268,6.8,7.7,0.91,9.09,4.41,266,1015.5,15.6,16.8,14.4,99,99
2020,7,14,22,50,267,6.6,7.9,99,99,99,999,1015.3,15.6,16.7,14.4,99,99
2020,7,14,23,0,266,6.6,7.9,99,99,99,999,1015.2,15.4,16.7,14.2,99,99
2020,7,14,23,10,266,6.3,7.6,99,99,99,999,1015.3,15.3,16.6,14.2,99,99
2020,7,14,23,20,269,6.4,7.5,99,99,99,999,1015.1,15.4,16.7,14.3,99,99
2020,7,14,23,30,267,6.9,8.2,99,99,99,999,1015,15.5,16.6,14.3,99,99
2020,7,14,23,40,266,7,8.5,0.91,9.09,4.45,274,1014.9,15.5,16.6,14.3,99,99
2020,7,14,23,50,266,7,8.3,99,99,99,999,1014.9,15.5,16.5,14.3,99,99
2020,7,15,0,0,267,7,8.8,99,99,99,999,1014.8,15.6,16.5,14.4,99,99
2020,7,15,0,10,267,7.7,9.1,99,99,99,999,1014.7,15.6,16.4,14.3,99,99
2020,7,15,0,20,267,7.8,9.2,99,99,99,999,1014.6,15.7,16.4,14.5,99,99
2020,7,15,0,30,265,7.4,9,99,99,99,999,1014.5,15.7,16.4,14.5,99,99
2020,7,15,0,40,266,7.6,9.4,0.91,9.09,4.26,264,1014.4,15.7,16.4,14.5,99,99
2020,7,15,0,50,268,7.8,9.6,99,99,99,999,1014.4,15.7,16.3,14.5,99,99
2020,7,15,1,0,266,7.7,9.5,99,99,99,999,1014.4,15.7,16.2,14.6,99,99
2020,7,15,1,10,265,7.5,9.5,99,99,99,999,1014.4,15.7,16.2,14.6,99,99
2020,7,15,1,20,263,7.6,9.6,99,99,99,999,1014.4,15.7,16.1,14.6,99,99
2020,7,15,1,30,263,7.4,9.2,99,99,99,999,1014.3,15.7,16.1,14.5,99,99
2020,7,15,1,40,264,7.4,9.1,1.07,4.35,4.29,271,1014.3,15.8,16.1,14.6,99,99
2020,7,15,1,50,263,7.8,9.7,99,99,99,999,1014.3,15.8,16.1,14.6,99,99
2020,7,15,2,0,265,7.7,9.2,99,99,99,999,1014.3,15.8,16.1,14.6,99,99
2020,7,15,2,10,264,7.7,9.4,99,99,99,999,1014.3,15.8,16.2,14.6,99,99
2020,7,15,2,20,264,7.5,9,99,99,99,999,1014.3,15.8,16.2,14.5,99,99
2020,7,15,2,30,263,7.3,9.2,99,99,99,999,1014.3,15.8,16.2,14.6,99,99
2020,7,15,2,40,266,7.4,9.4,1.19,5,4.43,272,1014.3,15.8,16.2,14.6,99,99
2020,7,15,2,50,267,7.6,9.1,99,99,99,999,1014.2,15.8,16.2,14.5,99,99
2020,7,15,3,0,263,7.7,9.6,99,99,99,999,1014.2,15.8,16.2,14.5,99,99
2020,7,15,3,10,265,7.5,9.4,99,99,99,999,1014.1,15.7,16.2,14.5,99,99
2020,7,15,3,20,267,7.6,9.4,99,99,99,999,1014.1,15.6,16.2,14.5,99,99
2020,7,15,3,30,263,7.6,9.5,99,99,99,999,1014.1,15.6,16.2,14.5,99,99
2020,7,15,3,40,263,7.7 1,0,1.35,5.56,4.53,265,1014.2,15.6,16.2,14.5,99,99
2020,7,15,3,50,264,8.2,9.7,99,99,99,999,1014.1,15.6,16.2,14.4,99,99
2020,7,15,4,0,264,8.0 1,0,99,99,99,999,1014.2,15.6,16.2,14.4,99,99
2020,7,15,4,10,265,8.2,9.5,99,99,99,999,1014.3,15.5,16.2,14.4,99,99
2020,7,15,4,20,265,8.2,9.7,99,99,99,999,1014.4,15.5,16.2,14.4,99,99
2020,7,15,4,30,266,7.6,9.1,99,99,99,999,1014.6,15.5,16.2,14.5,99,99
2020,7,15,4,40,264,7.6,9.3,1.31,5.56,4.39,270,1014.6,15.5,16.2,14.5,99,99
2020,7,15,4,50,263,7.9,9.6,99,99,99,999,1014.7,15.5,16.1,14.5,99,99
2020,7,15,5,0,260,8.1,9.8,99,99,99,999,1014.6,15.5,16.1,14.4,99,99
2020,7,15,5,10,258,7.9,9.5,99,99,99,999,1014.6,15.5,16.1,14.3,99,99
2020,7,15,5,20,259,7.7 1,0,99,99,99,999,1014.6,15.5,16.1,14.4,99,99
2020,7,15,5,30,258,7.5,9.1,99,99,99,999,1014.6,15.5,16.1,14.3,99,99
2020,7,15,5,40,259,7.3,8.9,1.36,5.26,4.55,261,1014.6,15.5,16.1,14.4,99,99
2020,7,15,5,50,258,7.4,9.2,99,99,99,999,1014.6,15.5,16.1,14.3,99,99
2020,7,15,6,0,256,7.3,8.7,99,99,99,999,1014.6,15.5,16.1,14.3,99,99
2020,7,15,6,10,259,7.5,8.8,99,99,99,999,1014.5,15.5,16.1,14.3,99,99
2020,7,15,6,20,258,7.4,9.4,99,99,99,999,1014.6,15.5,16.1,14.3,99,99
2020,7,15,6,30,257,7.4,9.2,99,99,99,999,1014.7,15.5,16.1,14.3,99,99
2020,7,15,6,40,255,7.5,8.9,1.24,5,4.49,266,1014.6,15.5,16.2,14.3,99,99
2020,7,15,6,50,253,7.4,8.8,99,99,99,999,1014.6,15.5,16.2,14.3,99,99
2020,7,15,7,0,253,7.7,9.6,99,99,99,999,1014.7,15.5,16.2,14.4,99,99
2020,7,15,7,10,252,8.1,9.7,99,99,99,999,1014.7,15.4,16.2,14.2,99,99
2020,7,15,7,20,253,8.3 1,0,99,99,99,999,1014.6,15.4,16.2,14.3,99,99
2020,7,15,7,30,255,8.1,9.6,99,99,99,999,1014.6,15.4,16.2,14.4,99,99
2020,7,15,7,40,254,8.3 1,0.2,1.26,5,4.33,256,1014.5,15.4,16.2,14.4,99,99
2020,7,15,7,50,255,8.3 1,0.6,99,99,99,999,1014.5,15.3,16.2,14.2,99,99
2020,7,15,8,0,257,8.8 1,0.3,99,99,99,999,1014.4,15.3,16.2,14.2,99,99
2020,7,15,8,10,256,8.5 1,0.2,99,99,99,999,1014.4,15.2,16.2,14.1,99,99
2020,7,15,8,20,259,8.2,9.9,99,99,99,999,1014.3,15.3,16.2,14.3,99,99
2020,7,15,8,30,260,8.6 1,0.1,99,99,99,999,1014.3,15.2,16.2,14.1,99,99
2020,7,15,8,40,261,9.0 1,0.8,1.18,5,4.24,258,1014.3,15.2,16.2,14,99,99
2020,7,15,8,50,259,8.8 1,0.3,99,99,99,999,1014.2,15.2,16.2,14.1,99,99
2020,7,15,9,0,260,8.8 1,0.3,99,99,99,999,1014.1,15.2,16.2,14.1,99,99
2020,7,15,9,10,262,7.9,9.8,99,99,99,999,1014.2,15.2,16.2,14.1,99,99
2020,7,15,9,20,262,8,9.6,99,99,99,999,1014.1,15.2,16.2,14.1,99,99
2020,7,15,9,30,261,7.9,9.2,99,99,99,999,1014.1,15.1,16.2,13.9,99,99
2020,7,15,9,40,260,7.4,8.7,1.03,4.76,4.32,254,1014,15.2,16.2,14.1,99,99
2020,7,15,9,50,257,7,8.2,99,99,99,999,1014.1,15.2,16.2,14.1,99,99
2020,7,15,10,0,257,7.1,8.8,99,99,99,999,1014.1,15.2,16.2,14.1,99,99
2020,7,15,10,10,257,7.3,8.9,99,99,99,999,1014.1,15.2,16.2,14,99,99
2020,7,15,10,20,254,7.2,8.6,99,99,99,999,1014.2,15.1,16.2,14,99,99
2020,7,15,10,30,254,7.3,8.6,99,99,99,999,1014.2,15.1,16.2,13.9,99,99
2020,7,15,10,40,253,7.6,8.9,0.96,9.09,4.3,268,1014.1,15.1,999,13.9,99,99
2020,7,15,10,50,253,7.4,8.6,99,99,99,999,1014.2,15.1,16.2,13.9,99,99
2020,7,15,11,0,251,7.2,8.5,99,99,99,999,1014.1,15.1,16.1,14,99,99
2020,7,15,11,10,251,7.3,8.6,99,99,99,999,1014.2,15.1,16.1,14,99,99
2020,7,15,11,20,254,7.5,8.9,99,99,99,999,1014.1,15,16.1,13.8,99,99
2020,7,15,11,30,256,7.3,8.6,99,99,99,999,1014.1,15,16.1,13.9,99,99
2020,7,15,11,40,258,7.2,8.5,0.86,4.55,3.99,257,1014.1,15,16.1,13.9,99,99
2020,7,15,11,50,260,7,8.5,99,99,99,999,1014.1,15,16.1,13.9,99,99
2020,7,15,12,0,258,7.2,8.6,99,99,99,999,1014,15,16.1,13.9,99,99
2020,7,15,12,10,258,7.3,8.9,99,99,99,999,1014,15,16,14,99,99
2020,7,15,12,20,261,7.6,9.2,99,99,99,999,1013.9,15,16,14,99,99
2020,7,15,12,30,259,7.7,8.9,99,99,99,999,1014,15,16,14,99,99
2020,7,15,12,40,258,7.4,8.7,0.8,3.7,3.84,262,1014.2,15.1,15.9,14,99,99
2020,7,15,12,50,256,7.2,8.5,99,99,99,999,1014.3,15.1,15.9,14,99,99
